word_idx,sentence_id,language,target_text,components,span_start,span_end,pseudo_sentence,quality_flag
874,198,en,need,need,1,2,monkeys thinking taking photograph,pseudo_sentence_word_context
875,198,en,sue,sue,2,3,monkeys thinking taking photograph,pseudo_sentence_word_context
876,198,en,organization,organization,3,4,monkeys thinking taking photograph,pseudo_sentence_word_context
877,199,en,case,case,0,1,required copyright law,pseudo_sentence_word_context
878,199,en,heard,heard,1,2,required copyright law,pseudo_sentence_word_context
879,199,en,federal_court,federal | court,2,4,required copyright law,isolated_word_fallback_span_out_of_range
880,200,en,san_francisco,san | francisco,0,2,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
881,200,en,talked,talked,2,3,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
882,200,en,lawyers,lawyers,3,4,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
883,200,en,england,england,4,5,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
884,200,en,told,told,5,6,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
885,200,en,needed,needed,6,7,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
886,200,en,hire,hire,7,8,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
887,200,en,attorney,attorney,8,9,required copyright law provides author creator image entitled own,pseudo_sentence_word_context
888,200,en,fight,fight,9,10,required copyright law provides author creator image entitled own,isolated_word_fallback_span_out_of_range
889,201,en,advised,advised,0,1,doesnt say author know making photograph,pseudo_sentence_word_context
890,201,en,talking,talking,1,2,doesnt say author know making photograph,pseudo_sentence_word_context
891,201,en,attorneys,attorneys,2,3,doesnt say author know making photograph,pseudo_sentence_word_context
892,201,en,need,need,3,4,doesnt say author know making photograph,pseudo_sentence_word_context
893,201,en,did,did,4,5,doesnt say author know making photograph,pseudo_sentence_word_context
894,201,en,need,need,5,6,doesnt say author know making photograph,pseudo_sentence_word_context
895,202,en,follow,follow,0,1,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
896,202,en,chance,chance,1,2,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
897,202,en,chance,chance,2,3,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
898,202,en,going,going,3,4,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
899,202,en,monkeys,monkeys,4,5,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
900,202,en,way,way,5,6,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
901,202,en,didnt,didnt,6,7,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
902,202,en,challenge,challenge,7,8,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
903,202,en,monkey,monkey,8,9,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
904,202,en,win,win,9,10,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
905,202,en,court,court,10,11,gives camera asks take photograph arrange take photograph circumstances own copyright,pseudo_sentence_word_context
906,203,en,california,california,0,1,french tourists need sue,pseudo_sentence_word_context
907,203,en,opinion,opinion,1,2,french tourists need sue,pseudo_sentence_word_context
908,203,en,happen,happen,2,3,french tourists need sue,pseudo_sentence_word_context
909,203,en,dont_know,dont | know,3,5,french tourists need sue,isolated_word_fallback_span_out_of_range
910,204,en,true,true,0,1,organization,pseudo_sentence_word_context
911,205,en,told,told,0,1,case heard federal court san francisco,pseudo_sentence_word_context
912,205,en,take,take,1,2,case heard federal court san francisco,pseudo_sentence_word_context
913,205,en,risk,risk,2,3,case heard federal court san francisco,pseudo_sentence_word_context
914,205,en,california,california,3,4,case heard federal court san francisco,pseudo_sentence_word_context
915,205,en,course,course,4,5,case heard federal court san francisco,pseudo_sentence_word_context
916,205,en,true,true,5,6,case heard federal court san francisco,pseudo_sentence_word_context
917,206,en,hired,hired,0,1,talked lawyers england,pseudo_sentence_word_context
918,206,en,represent,represent,1,2,talked lawyers england,pseudo_sentence_word_context
919,206,en,do,do,2,3,talked lawyers england,pseudo_sentence_word_context
920,207,en,remember,remember,0,1,told needed hire attorney fight,pseudo_sentence_word_context
921,207,en,heard,heard,1,2,told needed hire attorney fight,pseudo_sentence_word_context
922,207,en,case,case,2,3,told needed hire attorney fight,pseudo_sentence_word_context
923,207,en,call,call,3,4,told needed hire attorney fight,pseudo_sentence_word_context
924,207,en,heard,heard,4,5,told needed hire attorney fight,pseudo_sentence_word_context
925,208,en,read,read,0,1,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
926,208,en,dont,dont,1,2,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
927,208,en,remember,remember,2,3,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
928,208,en,read,read,3,4,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
929,208,en,excited,excited,4,5,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
930,208,en,saw,saw,5,6,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
931,208,en,filed,filed,6,7,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
932,208,en,san_francisco,san | francisco,7,9,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
933,208,en,federal_court,federal | court,9,11,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
934,208,en,cause,cause,11,12,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
935,208,en,berkeley,berkeley,12,13,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
936,208,en,thought,thought,13,14,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,pseudo_sentence_word_context
937,208,en,perfect,perfect,14,15,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,isolated_word_fallback_span_out_of_range
938,208,en,case,case,15,16,advised talking attorneys need did need follow chance chance going monkeys way didnt challenge,isolated_word_fallback_span_out_of_range
939,209,en,intellectual_property,intellectual | property,0,2,monkey win,pseudo_sentence_word_context
940,209,en,lawyer,lawyer,2,3,monkey win,isolated_word_fallback_span_out_of_range
941,210,en,works,works,0,1,,isolated_word_fallback_span_out_of_range
942,211,en,read,read,0,1,court california,pseudo_sentence_word_context
943,211,en,case,case,1,2,court california,pseudo_sentence_word_context
944,212,en,reached,reached,0,1,opinion happen,pseudo_sentence_word_context
945,212,en,ask,ask,1,2,opinion happen,pseudo_sentence_word_context
946,213,en,take,take,0,1,dont know true,pseudo_sentence_word_context
947,213,en,think,think,1,2,dont know true,pseudo_sentence_word_context
948,213,en,perfect,perfect,2,3,dont know true,pseudo_sentence_word_context
949,214,en,case,case,0,1,told take risk,pseudo_sentence_word_context
950,214,en,think,think,1,2,told take risk,pseudo_sentence_word_context
951,214,en,know,know,2,3,told take risk,pseudo_sentence_word_context
952,215,en,case,case,0,1,course,pseudo_sentence_word_context
953,216,en,know,know,0,1,california,pseudo_sentence_word_context
954,217,en,making,making,0,1,,isolated_word_fallback_span_out_of_range
955,218,en,monkey,monkey,0,1,TRUE,pseudo_sentence_word_context
956,219,en,puns,puns,0,1,hired represent,pseudo_sentence_word_context
957,219,en,things,things,1,2,hired represent,pseudo_sentence_word_context
958,220,en,thought,thought,0,1,do remember heard case,pseudo_sentence_word_context
959,220,en,dont_know,dont | know,1,3,do remember heard case,pseudo_sentence_word_context
960,220,en,seen,seen,3,4,do remember heard case,pseudo_sentence_word_context
961,220,en,linkedin,linkedin,4,5,do remember heard case,isolated_word_fallback_span_out_of_range
962,221,en,profile,profile,0,1,call,pseudo_sentence_word_context
963,222,en,chippendales,chippendales,0,1,heard,pseudo_sentence_word_context
964,223,en,costume,costume,0,1,read,pseudo_sentence_word_context
965,224,en,linkedin,linkedin,0,1,dont remember read,pseudo_sentence_word_context
966,224,en,picture,picture,1,2,dont remember read,pseudo_sentence_word_context
967,224,en,chose,chose,2,3,dont remember read,pseudo_sentence_word_context
968,225,en,shot,shot,0,1,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
969,225,en,wearing,wearing,1,2,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
970,225,en,eyeglasses,eyeglasses,2,3,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
971,225,en,bow,bow,3,4,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
972,225,en,tie,tie,4,5,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
973,225,en,years,years,5,6,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
974,225,en,practicing,practicing,6,7,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
975,225,en,years,years,7,8,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
976,225,en,able,able,8,9,excited saw filed san francisco federal court cause berkeley,pseudo_sentence_word_context
977,226,en,filed,filed,0,1,thought perfect case,pseudo_sentence_word_context
978,226,en,court,court,1,2,thought perfect case,pseudo_sentence_word_context
979,226,en,case,case,2,3,thought perfect case,pseudo_sentence_word_context
980,227,en,said,said,0,1,intellectual property lawyer,pseudo_sentence_word_context
981,227,en,real,real,1,2,intellectual property lawyer,pseudo_sentence_word_context
982,227,en,intellectual_property,intellectual | property,2,4,intellectual property lawyer,isolated_word_fallback_span_out_of_range
983,228,en,lawyer,lawyer,0,1,works,pseudo_sentence_word_context
984,229,en,defended,defended,0,1,read case reached ask take,pseudo_sentence_word_context
985,229,en,toy,toy,1,2,read case reached ask take,pseudo_sentence_word_context
986,229,en,company,company,2,3,read case reached ask take,pseudo_sentence_word_context
987,229,en,won,won,3,4,read case reached ask take,pseudo_sentence_word_context
988,229,en,important,important,4,5,read case reached ask take,pseudo_sentence_word_context
989,230,en,case,case,0,1,think perfect case,pseudo_sentence_word_context
990,230,en,case,case,1,2,think perfect case,pseudo_sentence_word_context
991,230,en,banana,banana,2,3,think perfect case,pseudo_sentence_word_context
992,231,en,problem,problem,0,1,think know case know making monkey puns things,pseudo_sentence_word_context
993,231,en,answered,answered,1,2,think know case know making monkey puns things,pseudo_sentence_word_context
994,231,en,complaint,complaint,2,3,think know case know making monkey puns things,pseudo_sentence_word_context
995,231,en,motion,motion,3,4,think know case know making monkey puns things,pseudo_sentence_word_context
996,231,en,dismiss,dismiss,4,5,think know case know making monkey puns things,pseudo_sentence_word_context
997,231,en,case,case,5,6,think know case know making monkey puns things,pseudo_sentence_word_context
998,231,en,monkeys,monkeys,6,7,think know case know making monkey puns things,pseudo_sentence_word_context
999,231,en,said,said,7,8,think know case know making monkey puns things,pseudo_sentence_word_context
1000,232,en,standing,standing,0,1,thought,pseudo_sentence_word_context
1001,233,en,sue,sue,0,1,,isolated_word_fallback_span_out_of_range
1002,234,en,federal_court,federal | court,0,2,dont know seen linkedin profile,pseudo_sentence_word_context
1003,234,en,argument,argument,2,3,dont know seen linkedin profile,pseudo_sentence_word_context
1004,234,en,based,based,3,4,dont know seen linkedin profile,pseudo_sentence_word_context
1005,234,en,precedent,precedent,4,5,dont know seen linkedin profile,pseudo_sentence_word_context
1006,234,en,set,set,5,6,dont know seen linkedin profile,isolated_word_fallback_span_out_of_range
1007,235,en,case,case,0,1,chippendales costume,pseudo_sentence_word_context
1008,235,en,called,called,1,2,chippendales costume,pseudo_sentence_word_context
1009,236,en,community,community,0,1,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1010,236,en,worlds,worlds,1,2,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1011,236,en,whales,whales,2,3,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1012,236,en,porpoises,porpoises,3,4,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1013,236,en,dolphins,dolphins,4,5,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1014,236,en,sued,sued,5,6,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1015,236,en,president,president,6,7,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1016,236,en,worlds,worlds,7,8,linkedin picture chose shot wearing eyeglasses bow tie,pseudo_sentence_word_context
1017,237,en,whales,whales,0,1,years practicing years able filed court,pseudo_sentence_word_context
1018,237,en,porpoises,porpoises,1,2,years practicing years able filed court,pseudo_sentence_word_context
1019,237,en,dolphins,dolphins,2,3,years practicing years able filed court,pseudo_sentence_word_context
1020,237,en,argued,argued,3,4,years practicing years able filed court,pseudo_sentence_word_context
1021,237,en,militarys,militarys,4,5,years practicing years able filed court,pseudo_sentence_word_context
1022,237,en,use,use,5,6,years practicing years able filed court,pseudo_sentence_word_context
1023,238,en,underwater,underwater,0,1,case,pseudo_sentence_word_context
1024,239,en,hurting,hurting,0,1,said real intellectual property lawyer,pseudo_sentence_word_context
1025,239,en,changing,changing,1,2,said real intellectual property lawyer,pseudo_sentence_word_context
1026,239,en,natural,natural,2,3,said real intellectual property lawyer,pseudo_sentence_word_context
1027,239,en,behaviors,behaviors,3,4,said real intellectual property lawyer,pseudo_sentence_word_context
1028,239,en,eating,eating,4,5,said real intellectual property lawyer,pseudo_sentence_word_context
1029,240,en,mating,mating,0,1,defended toy company won important case,pseudo_sentence_word_context
1030,240,en,loud,loud,1,2,defended toy company won important case,pseudo_sentence_word_context
1031,240,en,sound_wave,sound | wave,2,4,defended toy company won important case,pseudo_sentence_word_context
1032,240,en,cetaceans,cetaceans,4,5,defended toy company won important case,pseudo_sentence_word_context
1033,240,en,scientific,scientific,5,6,defended toy company won important case,pseudo_sentence_word_context
1034,240,en,word,word,6,7,defended toy company won important case,isolated_word_fallback_span_out_of_range
1035,241,en,category,category,0,1,case banana problem,pseudo_sentence_word_context
1036,241,en,mammal,mammal,1,2,case banana problem,pseudo_sentence_word_context
1037,241,en,cetaceans,cetaceans,2,3,case banana problem,pseudo_sentence_word_context
1038,242,en,hear,hear,0,1,answered complaint motion dismiss case,pseudo_sentence_word_context
1039,242,en,beaching,beaching,1,2,answered complaint motion dismiss case,pseudo_sentence_word_context
1040,242,en,case,case,2,3,answered complaint motion dismiss case,pseudo_sentence_word_context
1041,242,en,court,court,3,4,answered complaint motion dismiss case,pseudo_sentence_word_context
1042,242,en,appeals,appeals,4,5,answered complaint motion dismiss case,pseudo_sentence_word_context
1043,243,en,decided,decided,0,1,monkeys said standing sue federal court,pseudo_sentence_word_context
1044,243,en,states,states,1,2,monkeys said standing sue federal court,pseudo_sentence_word_context
1045,243,en,animals,animals,2,3,monkeys said standing sue federal court,pseudo_sentence_word_context
1046,243,en,standing,standing,3,4,monkeys said standing sue federal court,pseudo_sentence_word_context
1047,243,en,sue,sue,4,5,monkeys said standing sue federal court,pseudo_sentence_word_context
1048,243,en,federal_court,federal | court,5,7,monkeys said standing sue federal court,isolated_word_fallback_span_out_of_range
1049,244,en,case,case,0,1,argument based precedent set case called community,pseudo_sentence_word_context
1050,244,en,pointed,pointed,1,2,argument based precedent set case called community,pseudo_sentence_word_context
1051,244,en,defense,defense,2,3,argument based precedent set case called community,pseudo_sentence_word_context
1052,244,en,hired,hired,3,4,argument based precedent set case called community,pseudo_sentence_word_context
1053,244,en,attorney,attorney,4,5,argument based precedent set case called community,pseudo_sentence_word_context
1054,244,en,represent,represent,5,6,argument based precedent set case called community,pseudo_sentence_word_context
1055,244,en,monkey,monkey,6,7,argument based precedent set case called community,pseudo_sentence_word_context
1056,245,en,court,court,0,1,worlds whales porpoises dolphins sued president,pseudo_sentence_word_context
1057,245,en,guy,guy,1,2,worlds whales porpoises dolphins sued president,pseudo_sentence_word_context
1058,245,en,named,named,2,3,worlds whales porpoises dolphins sued president,pseudo_sentence_word_context
1059,245,en,guy,guy,3,4,worlds whales porpoises dolphins sued president,pseudo_sentence_word_context
1060,245,en,comes,comes,4,5,worlds whales porpoises dolphins sued president,pseudo_sentence_word_context
1061,245,en,law_firm,law | firm,5,7,worlds whales porpoises dolphins sued president,isolated_word_fallback_span_out_of_range
1062,246,en,los_angeles,los | angeles,0,2,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1063,246,en,known,known,2,3,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1064,246,en,intellectual_property,intellectual | property,3,5,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1065,246,en,law,law,5,6,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1066,246,en,case,case,6,7,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1067,246,en,intellectual_property,intellectual | property,7,9,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1068,246,en,argument,argument,9,10,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1069,246,en,legal,legal,10,11,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1070,246,en,copyright,copyright,11,12,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1071,246,en,made,made,12,13,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1072,246,en,photo,photo,13,14,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,pseudo_sentence_word_context
1073,246,en,saw,saw,14,15,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,isolated_word_fallback_span_out_of_range
1074,246,en,case,case,15,16,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,isolated_word_fallback_span_out_of_range
1075,246,en,opportunity,opportunity,16,17,worlds whales porpoises dolphins argued militarys use underwater hurting changing natural behaviors eating mating,isolated_word_fallback_span_out_of_range
1076,247,en,nudge,nudge,0,1,loud sound wave,pseudo_sentence_word_context
1077,247,en,law,law,1,2,loud sound wave,pseudo_sentence_word_context
1078,247,en,set,set,2,3,loud sound wave,pseudo_sentence_word_context
1079,248,en,precedent,precedent,0,1,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1080,248,en,disagreed,disagreed,1,2,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1081,248,en,ruling,ruling,2,3,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1082,248,en,case,case,3,4,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1083,248,en,believe,believe,4,5,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1084,248,en,animals,animals,5,6,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1085,248,en,court,court,6,7,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1086,248,en,calling,calling,7,8,cetaceans scientific word category mammal cetaceans hear beaching,pseudo_sentence_word_context
1087,249,en,civil,civil,0,1,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1088,249,en,matter,matter,1,2,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1089,249,en,dash,dash,2,3,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1090,249,en,counsel,counsel,3,4,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1091,249,en,come,come,4,5,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1092,249,en,state,state,5,6,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1093,249,en,appearance,appearance,6,7,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1094,249,en,good,good,7,8,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1095,249,en,afternoon,afternoon,8,9,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1096,249,en,recording,recording,9,10,case court appeals decided states animals standing sue federal court,pseudo_sentence_word_context
1097,250,en,hearing,hearing,0,1,case pointed defense,pseudo_sentence_word_context
1098,250,en,federal_court,federal | court,1,3,case pointed defense,pseudo_sentence_word_context
1099,250,en,san_francisco,san | francisco,3,5,case pointed defense,isolated_word_fallback_span_out_of_range
1100,251,en,unanticipated,unanticipated,0,1,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1101,251,en,judge,judge,1,2,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1102,251,en,asked,asked,2,3,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1103,251,en,example,example,3,4,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1104,251,en,animal,animal,4,5,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1105,251,en,granted,granted,5,6,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1106,251,en,copyright,copyright,6,7,hired attorney represent monkey court guy named,pseudo_sentence_word_context
1107,252,en,vast,vast,0,1,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1108,252,en,history,history,1,2,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1109,252,en,common_law,common | law,2,4,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1110,252,en,copyright_act,copyright | act,4,6,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1111,252,en,example,example,6,7,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1112,252,en,animal,animal,7,8,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1113,252,en,granted,granted,8,9,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1114,252,en,copyright,copyright,9,10,guy comes law firm los angeles known intellectual property law,pseudo_sentence_word_context
1115,252,en,example,example,10,11,guy comes law firm los angeles known intellectual property law,isolated_word_fallback_span_out_of_range
1116,252,en,animal,animal,11,12,guy comes law firm los angeles known intellectual property law,isolated_word_fallback_span_out_of_range
1117,253,en,granted,granted,0,1,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1118,253,en,copyright,copyright,1,2,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1119,253,en,make,make,2,3,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1120,253,en,counterargument,counterargument,3,4,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1121,253,en,other,other,4,5,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1122,253,en,humans,humans,5,6,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1123,253,en,denied,denied,6,7,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1124,253,en,protection,protection,7,8,case intellectual property argument legal copyright made photo,pseudo_sentence_word_context
1125,254,en,law,law,0,1,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1126,254,en,due,due,1,2,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1127,254,en,color,color,2,3,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1128,254,en,skin,skin,3,4,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1129,254,en,see,see,4,5,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1130,254,en,contradiction,contradiction,5,6,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1131,254,en,interpretation,interpretation,6,7,saw case opportunity nudge law set precedent,pseudo_sentence_word_context
1132,255,en,see,see,0,1,disagreed ruling case,pseudo_sentence_word_context
1133,255,en,problem,problem,1,2,disagreed ruling case,pseudo_sentence_word_context
1134,255,en,days,days,2,3,disagreed ruling case,pseudo_sentence_word_context
1135,256,en,look,look,0,1,believe animals court,pseudo_sentence_word_context
1136,256,en,cornerstones,cornerstones,1,2,believe animals court,pseudo_sentence_word_context
1137,256,en,stretch,stretch,2,3,believe animals court,pseudo_sentence_word_context
1138,257,en,pause,pause,0,1,calling civil matter dash,pseudo_sentence_word_context
1139,257,en,moment,moment,1,2,calling civil matter dash,pseudo_sentence_word_context
1140,257,en,answered,answered,2,3,calling civil matter dash,pseudo_sentence_word_context
1141,257,en,comparing,comparing,3,4,calling civil matter dash,pseudo_sentence_word_context
1142,258,en,monkeys,monkeys,0,1,counsel come state appearance good,pseudo_sentence_word_context
1143,258,en,lack,lack,1,2,counsel come state appearance good,pseudo_sentence_word_context
1144,258,en,copyright,copyright,2,3,counsel come state appearance good,pseudo_sentence_word_context
1145,258,en,chattel_slavery,chattel | slavery,3,5,counsel come state appearance good,pseudo_sentence_word_context
1146,258,en,offensive,offensive,5,6,counsel come state appearance good,isolated_word_fallback_span_out_of_range
1147,259,en,seems,seems,0,1,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1148,259,en,blind,blind,1,2,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1149,259,en,racist,racist,2,3,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1150,259,en,history,history,3,4,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1151,259,en,comparing,comparing,4,5,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1152,259,en,black_people,black | people,5,7,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1153,259,en,monkeys,monkeys,7,8,afternoon recording hearing federal court san francisco unanticipated,pseudo_sentence_word_context
1154,259,en,seems,seems,8,9,afternoon recording hearing federal court san francisco unanticipated,isolated_word_fallback_span_out_of_range
1155,260,en,uncomfortable,uncomfortable,0,1,judge asked example animal granted copyright,pseudo_sentence_word_context
1156,260,en,saying,saying,1,2,judge asked example animal granted copyright,pseudo_sentence_word_context
1157,260,en,denying,denying,2,3,judge asked example animal granted copyright,pseudo_sentence_word_context
1158,260,en,monkey,monkey,3,4,judge asked example animal granted copyright,pseudo_sentence_word_context
1159,260,en,own_property,own | property,4,6,judge asked example animal granted copyright,pseudo_sentence_word_context
1160,260,en,same,same,6,7,judge asked example animal granted copyright,isolated_word_fallback_span_out_of_range
1161,261,en,denying,denying,0,1,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1162,261,en,humans,humans,1,2,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1163,261,en,own_property,own | property,2,4,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1164,261,en,color,color,4,5,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1165,261,en,skin,skin,5,6,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1166,261,en,stretch,stretch,6,7,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1167,261,en,pardon,pardon,7,8,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1168,261,en,stretch,stretch,8,9,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1169,261,en,go,go,9,10,vast history common law copyright act example animal granted copyright,pseudo_sentence_word_context
1170,261,en,make,make,10,11,vast history common law copyright act example animal granted copyright,isolated_word_fallback_span_out_of_range
1171,262,en,centerpiece,centerpiece,0,1,example animal granted copyright,pseudo_sentence_word_context
1172,262,en,argument,argument,1,2,example animal granted copyright,pseudo_sentence_word_context
1173,262,en,today,today,2,3,example animal granted copyright,pseudo_sentence_word_context
1174,262,en,fair,fair,3,4,example animal granted copyright,pseudo_sentence_word_context
1175,263,en,say,say,0,1,make counterargument other humans denied protection law due color skin,pseudo_sentence_word_context
1176,263,en,adoption,adoption,1,2,make counterargument other humans denied protection law due color skin,pseudo_sentence_word_context
1177,263,en,fourteenth,fourteenth,2,3,make counterargument other humans denied protection law due color skin,pseudo_sentence_word_context
1178,263,en,amendment,amendment,3,4,make counterargument other humans denied protection law due color skin,pseudo_sentence_word_context
