word_idx,sentence_id,language,target_text,components,span_start,span_end,pseudo_sentence,quality_flag
835,186,he,לצלם,לצלם,7,8,עשוי קומיקס נקרא הורג בעלי חיים מסר אמהות לבישה פרווה מעילים הופעות,pseudo_sentence_word_context
836,186,he,זוג,זוג,8,9,עשוי קומיקס נקרא הורג בעלי חיים מסר אמהות לבישה פרווה מעילים הופעות,pseudo_sentence_word_context
837,186,he,מסגרות,מסגרות,9,10,עשוי קומיקס נקרא הורג בעלי חיים מסר אמהות לבישה פרווה מעילים הופעות,pseudo_sentence_word_context
838,186,he,לעדכן,לעדכן,10,11,עשוי קומיקס נקרא הורג בעלי חיים מסר אמהות לבישה פרווה מעילים הופעות,pseudo_sentence_word_context
839,186,he,פרופיל,פרופיל,11,12,עשוי קומיקס נקרא הורג בעלי חיים מסר אמהות לבישה פרווה מעילים הופעות,pseudo_sentence_word_context
840,186,he,לדעת,לדעת,12,13,עשוי קומיקס נקרא הורג בעלי חיים מסר אמהות לבישה פרווה מעילים הופעות,isolated_word_fallback_span_out_of_range
841,187,he,קופים,קופים,0,1,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
842,187,he,חשיבה,חשיבה,1,2,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
843,187,he,לקיחה,לקיחה,2,3,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
844,187,he,תצלום,תצלום,3,4,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
845,187,he,מחויב,מחויב,4,5,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
846,187,he,חוק זכויות יוצרים,חוק | זכויות | יוצרים,5,8,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
847,187,he,מחויב,מחויב,8,9,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
848,187,he,חוק זכויות יוצרים,חוק | זכויות | יוצרים,9,12,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
849,187,he,מספק,מספק,12,13,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
850,187,he,מחבר,מחבר,13,14,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
851,187,he,יוצר,יוצר,14,15,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
852,187,he,תמונה,תמונה,15,16,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
853,187,he,רשאי,רשאי,16,17,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,pseudo_sentence_word_context
854,187,he,שלו,שלו,17,18,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,isolated_word_fallback_span_out_of_range
855,187,he,לא,לא,18,19,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,isolated_word_fallback_span_out_of_range
856,187,he,לומר,לומר,19,20,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,isolated_word_fallback_span_out_of_range
857,187,he,מחבר,מחבר,20,21,ניהל קמפיין לשנות מלה לדוג ים גורים אנשים משייכים פירות ים מקסים חתולים להפסיק אכילה דגים ממוצע,isolated_word_fallback_span_out_of_range
858,188,he,לדעת,לדעת,0,1,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
859,188,he,הכנה,הכנה,1,2,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
860,188,he,תצלום,תצלום,2,3,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
861,188,he,נותן,נותן,3,4,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
862,188,he,מצלמה,מצלמה,4,5,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
863,188,he,שואל,שואל,5,6,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
864,188,he,לצלם,לצלם,6,7,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
865,188,he,תצלום,תצלום,7,8,כללי עורך דין אומר קוף סלפי מקרה פעלולים,pseudo_sentence_word_context
866,189,he,לארגן,לארגן,0,1,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,pseudo_sentence_word_context
867,189,he,לצלם,לצלם,1,2,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,pseudo_sentence_word_context
868,189,he,תצלום,תצלום,2,3,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,pseudo_sentence_word_context
869,189,he,נסיבות,נסיבות,3,4,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,pseudo_sentence_word_context
870,189,he,שלו,שלו,4,5,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,pseudo_sentence_word_context
871,189,he,זכות יוצרים,זכות | יוצרים,5,7,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,pseudo_sentence_word_context
872,189,he,צרפתים,צרפתים,7,8,מסור קוף סלפי מחלוקת ויקימדיה הפך חדשות,isolated_word_fallback_span_out_of_range
873,190,he,תיירים,תיירים,0,1,נוף נוצר נוצר תצלום שלו זכות יוצרים,pseudo_sentence_word_context
874,190,he,צריך,צריך,1,2,נוף נוצר נוצר תצלום שלו זכות יוצרים,pseudo_sentence_word_context
875,190,he,לתבוע,לתבוע,2,3,נוף נוצר נוצר תצלום שלו זכות יוצרים,pseudo_sentence_word_context
876,190,he,ארגון,ארגון,3,4,נוף נוצר נוצר תצלום שלו זכות יוצרים,pseudo_sentence_word_context
877,190,he,מקרה,מקרה,4,5,נוף נוצר נוצר תצלום שלו זכות יוצרים,pseudo_sentence_word_context
878,190,he,נשמע,נשמע,5,6,נוף נוצר נוצר תצלום שלו זכות יוצרים,pseudo_sentence_word_context
879,190,he,בית משפט פדרלי,בית | משפט | פדרלי,6,9,נוף נוצר נוצר תצלום שלו זכות יוצרים,isolated_word_fallback_span_out_of_range
880,191,he,סן פרנסיסקו,סן | פרנסיסקו,0,2,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
881,191,he,דיבר,דיבר,2,3,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
882,191,he,עורכי דין,עורכי | דין,3,5,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
883,191,he,אנגליה,אנגליה,5,6,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
884,191,he,סיפר,סיפר,6,7,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
885,191,he,נחוץ,נחוץ,7,8,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
886,191,he,לשכור,לשכור,8,9,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
887,191,he,עורך דין,עורך | דין,9,11,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,pseudo_sentence_word_context
888,191,he,מאבק,מאבק,11,12,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,isolated_word_fallback_span_out_of_range
889,191,he,מומלץ,מומלץ,12,13,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,isolated_word_fallback_span_out_of_range
890,191,he,שיחה,שיחה,13,14,מסור מחלוקת צלם רוצה לתבוע ויקימדיה ויקימדיה טוען תצלום נחלת הכלל,isolated_word_fallback_span_out_of_range
891,192,he,עורכי דין,עורכי | דין,0,2,עומד קוף,pseudo_sentence_word_context
892,192,he,צורך,צורך,2,3,עומד קוף,isolated_word_fallback_span_out_of_range
893,193,he,עשה,עשה,0,1,חוק,pseudo_sentence_word_context
894,194,he,צורך,צורך,0,1,טענה לפנות קורה נולד אנושי,pseudo_sentence_word_context
895,194,he,לעקוב,לעקוב,1,2,טענה לפנות קורה נולד אנושי,pseudo_sentence_word_context
896,194,he,הזדמנות,הזדמנות,2,3,טענה לפנות קורה נולד אנושי,pseudo_sentence_word_context
897,194,he,הזדמנות,הזדמנות,3,4,טענה לפנות קורה נולד אנושי,pseudo_sentence_word_context
898,194,he,הולך,הולך,4,5,טענה לפנות קורה נולד אנושי,pseudo_sentence_word_context
899,195,he,קופים,קופים,0,1,קוף לא חשבתי גדול,pseudo_sentence_word_context
900,195,he,דרך,דרך,1,2,קוף לא חשבתי גדול,pseudo_sentence_word_context
901,195,he,לא,לא,2,3,קוף לא חשבתי גדול,pseudo_sentence_word_context
902,195,he,אתגר,אתגר,3,4,קוף לא חשבתי גדול,pseudo_sentence_word_context
903,196,he,קוף,קוף,0,1,מצלמה ידיים,pseudo_sentence_word_context
904,196,he,לנצח,לנצח,1,2,מצלמה ידיים,pseudo_sentence_word_context
905,197,he,בית משפט,בית | משפט,0,2,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,pseudo_sentence_word_context
906,197,he,קליפורניה,קליפורניה,2,3,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,pseudo_sentence_word_context
907,197,he,דעה,דעה,3,4,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,pseudo_sentence_word_context
908,197,he,לקרות,לקרות,4,5,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,pseudo_sentence_word_context
909,197,he,לא יודע,לא | יודע,5,7,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,pseudo_sentence_word_context
910,197,he,נכון,נכון,7,8,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,isolated_word_fallback_span_out_of_range
911,197,he,סיפר,סיפר,8,9,הולך לצלם זוג מסגרות לעדכן פרופיל לדעת,isolated_word_fallback_span_out_of_range
912,198,he,ליטול,ליטול,0,1,קופים חשיבה לקיחה תצלום,pseudo_sentence_word_context
913,198,he,להסתכן,להסתכן,1,2,קופים חשיבה לקיחה תצלום,pseudo_sentence_word_context
914,198,he,קליפורניה,קליפורניה,2,3,קופים חשיבה לקיחה תצלום,pseudo_sentence_word_context
915,198,he,כמובן,כמובן,3,4,קופים חשיבה לקיחה תצלום,pseudo_sentence_word_context
916,199,he,נכון,נכון,0,1,מחויב חוק זכויות יוצרים,pseudo_sentence_word_context
917,199,he,שכר,שכר,1,2,מחויב חוק זכויות יוצרים,pseudo_sentence_word_context
918,199,he,ליצג,ליצג,2,3,מחויב חוק זכויות יוצרים,pseudo_sentence_word_context
919,199,he,לעשות,לעשות,3,4,מחויב חוק זכויות יוצרים,pseudo_sentence_word_context
920,200,he,לזכור,לזכור,0,1,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
921,200,he,נשמע,נשמע,1,2,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
922,200,he,מקרה,מקרה,2,3,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
923,200,he,שיחה,שיחה,3,4,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
924,200,he,נשמע,נשמע,4,5,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
925,200,he,לקרוא,לקרוא,5,6,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
926,200,he,אל תעשה,אל | תעשה,6,8,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
927,200,he,לזכור,לזכור,8,9,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
928,200,he,לקרוא,לקרוא,9,10,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,pseudo_sentence_word_context
929,200,he,נרגש,נרגש,10,11,מחויב חוק זכויות יוצרים מספק מחבר יוצר תמונה רשאי שלו,isolated_word_fallback_span_out_of_range
930,201,he,מסור,מסור,0,1,לא לומר מחבר לדעת הכנה תצלום,pseudo_sentence_word_context
931,201,he,מתויק,מתויק,1,2,לא לומר מחבר לדעת הכנה תצלום,pseudo_sentence_word_context
932,201,he,סן פרנסיסקו,סן | פרנסיסקו,2,4,לא לומר מחבר לדעת הכנה תצלום,pseudo_sentence_word_context
933,201,he,בית משפט פדרלי,בית | משפט | פדרלי,4,7,לא לומר מחבר לדעת הכנה תצלום,isolated_word_fallback_span_out_of_range
934,201,he,לגרום,לגרום,7,8,לא לומר מחבר לדעת הכנה תצלום,isolated_word_fallback_span_out_of_range
935,201,he,ברקלי,ברקלי,8,9,לא לומר מחבר לדעת הכנה תצלום,isolated_word_fallback_span_out_of_range
936,202,he,חשבתי,חשבתי,0,1,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
937,202,he,מושלם,מושלם,1,2,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
938,202,he,מקרה,מקרה,2,3,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
939,202,he,קניין רוחני,קניין | רוחני,3,5,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
940,202,he,עורך דין,עורך | דין,5,7,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
941,202,he,עבודות,עבודות,7,8,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
942,202,he,לקרוא,לקרוא,8,9,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
943,202,he,מקרה,מקרה,9,10,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
944,202,he,הגיע,הגיע,10,11,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
945,202,he,לשאול,לשאול,11,12,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,pseudo_sentence_word_context
946,202,he,ליטול,ליטול,12,13,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,isolated_word_fallback_span_out_of_range
947,202,he,לחשוב,לחשוב,13,14,נותן מצלמה שואל לצלם תצלום לארגן לצלם תצלום נסיבות שלו זכות יוצרים,isolated_word_fallback_span_out_of_range
948,203,he,מושלם,מושלם,0,1,צרפתים תיירים צריך לתבוע,pseudo_sentence_word_context
949,203,he,מקרה,מקרה,1,2,צרפתים תיירים צריך לתבוע,pseudo_sentence_word_context
950,203,he,חושב,חושב,2,3,צרפתים תיירים צריך לתבוע,pseudo_sentence_word_context
951,203,he,יודע,יודע,3,4,צרפתים תיירים צריך לתבוע,pseudo_sentence_word_context
952,204,he,מקרה,מקרה,0,1,ארגון,pseudo_sentence_word_context
953,205,he,יודע,יודע,0,1,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,pseudo_sentence_word_context
954,205,he,הכנה,הכנה,1,2,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,pseudo_sentence_word_context
955,205,he,קוף,קוף,2,3,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,pseudo_sentence_word_context
956,205,he,משחקי מילים,משחקי | מילים,3,5,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,pseudo_sentence_word_context
957,205,he,דברים,דברים,5,6,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,pseudo_sentence_word_context
958,205,he,מחשבה,מחשבה,6,7,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,pseudo_sentence_word_context
959,205,he,לא יודע,לא | יודע,7,9,מקרה נשמע בית משפט פדרלי סן פרנסיסקו,isolated_word_fallback_span_out_of_range
960,206,he,ראה,ראה,0,1,דיבר עורכי דין אנגליה,pseudo_sentence_word_context
961,206,he,לינקדאין,לינקדאין,1,2,דיבר עורכי דין אנגליה,pseudo_sentence_word_context
962,206,he,פרופיל,פרופיל,2,3,דיבר עורכי דין אנגליה,pseudo_sentence_word_context
963,206,he,צ'יפנדיילס,צ'יפנדיילס,3,4,דיבר עורכי דין אנגליה,pseudo_sentence_word_context
964,207,he,תלבושת,תלבושת,0,1,סיפר נחוץ לשכור עורך דין מאבק,pseudo_sentence_word_context
965,207,he,לינקדאין,לינקדאין,1,2,סיפר נחוץ לשכור עורך דין מאבק,pseudo_sentence_word_context
966,207,he,תמונה,תמונה,2,3,סיפר נחוץ לשכור עורך דין מאבק,pseudo_sentence_word_context
967,207,he,בחר,בחר,3,4,סיפר נחוץ לשכור עורך דין מאבק,pseudo_sentence_word_context
968,207,he,בעיטה,בעיטה,4,5,סיפר נחוץ לשכור עורך דין מאבק,pseudo_sentence_word_context
969,207,he,לבישה,לבישה,5,6,סיפר נחוץ לשכור עורך דין מאבק,pseudo_sentence_word_context
970,208,he,משקפים,משקפים,0,1,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
971,208,he,קשת,קשת,1,2,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
972,208,he,עניבה,עניבה,2,3,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
973,208,he,שנים,שנים,3,4,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
974,208,he,מתאמן,מתאמן,4,5,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
975,208,he,שנים,שנים,5,6,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
976,208,he,מסוגל,מסוגל,6,7,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
977,208,he,מתויק,מתויק,7,8,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
978,208,he,בית משפט,בית | משפט,8,10,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
979,208,he,מקרה,מקרה,10,11,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
980,208,he,אמר,אמר,11,12,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
981,208,he,אמיתי,אמיתי,12,13,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
982,208,he,קניין רוחני,קניין | רוחני,13,15,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,pseudo_sentence_word_context
983,208,he,עורך דין,עורך | דין,15,17,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,isolated_word_fallback_span_out_of_range
984,208,he,מוגן,מוגן,17,18,מומלץ שיחה עורכי דין צורך עשה צורך לעקוב הזדמנות הזדמנות הולך קופים דרך לא אתגר,isolated_word_fallback_span_out_of_range
985,209,he,צעצוע,צעצוע,0,1,קוף לנצח,pseudo_sentence_word_context
986,209,he,חברה,חברה,1,2,קוף לנצח,pseudo_sentence_word_context
987,210,he,ניצח,ניצח,0,1,,isolated_word_fallback_span_out_of_range
988,211,he,חשוב,חשוב,0,1,בית משפט קליפורניה,pseudo_sentence_word_context
989,211,he,מקרה,מקרה,1,2,בית משפט קליפורניה,pseudo_sentence_word_context
990,211,he,מקרה,מקרה,2,3,בית משפט קליפורניה,pseudo_sentence_word_context
991,212,he,בננה,בננה,0,1,דעה לקרות,pseudo_sentence_word_context
992,212,he,בעיה,בעיה,1,2,דעה לקרות,pseudo_sentence_word_context
993,213,he,ענה,ענה,0,1,לא יודע נכון,pseudo_sentence_word_context
994,213,he,תלונה,תלונה,1,2,לא יודע נכון,pseudo_sentence_word_context
995,213,he,תנועה,תנועה,2,3,לא יודע נכון,pseudo_sentence_word_context
996,214,he,לדחות,לדחות,0,1,סיפר ליטול להסתכן,pseudo_sentence_word_context
997,214,he,מקרה,מקרה,1,2,סיפר ליטול להסתכן,pseudo_sentence_word_context
998,214,he,קופים,קופים,2,3,סיפר ליטול להסתכן,pseudo_sentence_word_context
999,215,he,אמר,אמר,0,1,כמובן,pseudo_sentence_word_context
1000,216,he,עומד,עומד,0,1,קליפורניה,pseudo_sentence_word_context
1001,217,he,לתבוע,לתבוע,0,1,,isolated_word_fallback_span_out_of_range
1002,218,he,בית משפט פדרלי,בית | משפט | פדרלי,0,3,נכון,isolated_word_fallback_span_out_of_range
1003,219,he,טענה,טענה,0,1,שכר ליצג,pseudo_sentence_word_context
1004,219,he,מבוסס,מבוסס,1,2,שכר ליצג,pseudo_sentence_word_context
1005,220,he,תקדים,תקדים,0,1,לעשות לזכור נשמע מקרה,pseudo_sentence_word_context
1006,220,he,מערכת,מערכת,1,2,לעשות לזכור נשמע מקרה,pseudo_sentence_word_context
1007,220,he,מקרה,מקרה,2,3,לעשות לזכור נשמע מקרה,pseudo_sentence_word_context
1008,220,he,נקרא,נקרא,3,4,לעשות לזכור נשמע מקרה,pseudo_sentence_word_context
1009,221,he,קהילה,קהילה,0,1,שיחה,pseudo_sentence_word_context
1010,222,he,עולמות,עולמות,0,1,נשמע,pseudo_sentence_word_context
1011,223,he,לווייתנים,לווייתנים,0,1,לקרוא,pseudo_sentence_word_context
1012,224,he,דולפינים,דולפינים,0,1,אל תעשה לזכור לקרוא,pseudo_sentence_word_context
1013,224,he,דולפינים,דולפינים,1,2,אל תעשה לזכור לקרוא,pseudo_sentence_word_context
1014,224,he,תבע,תבע,2,3,אל תעשה לזכור לקרוא,pseudo_sentence_word_context
1015,224,he,נשיא,נשיא,3,4,אל תעשה לזכור לקרוא,pseudo_sentence_word_context
1016,225,he,עולמות,עולמות,0,1,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1017,225,he,לווייתנים,לווייתנים,1,2,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1018,225,he,דולפינים,דולפינים,2,3,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1019,225,he,דולפינים,דולפינים,3,4,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1020,225,he,טען,טען,4,5,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1021,225,he,צבאות,צבאות,5,6,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1022,225,he,להשתמש,להשתמש,6,7,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1023,225,he,תת ימי,תת | ימי,7,9,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1024,225,he,פוגע,פוגע,9,10,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,pseudo_sentence_word_context
1025,225,he,משתנה,משתנה,10,11,נרגש מסור מתויק סן פרנסיסקו בית משפט פדרלי לגרום ברקלי,isolated_word_fallback_span_out_of_range
1026,226,he,טבעי,טבעי,0,1,חשבתי מושלם מקרה,pseudo_sentence_word_context
1027,226,he,התנהגויות,התנהגויות,1,2,חשבתי מושלם מקרה,pseudo_sentence_word_context
1028,226,he,אכילה,אכילה,2,3,חשבתי מושלם מקרה,pseudo_sentence_word_context
1029,227,he,הזדווגות,הזדווגות,0,1,קניין רוחני עורך דין,pseudo_sentence_word_context
1030,227,he,בקול רם,בקול | רם,1,3,קניין רוחני עורך דין,pseudo_sentence_word_context
1031,227,he,גל קול,גל | קול,3,5,קניין רוחני עורך דין,isolated_word_fallback_span_out_of_range
1032,227,he,יונקים ימיים,יונקים | ימיים,5,7,קניין רוחני עורך דין,isolated_word_fallback_span_out_of_range
1033,228,he,מדעי,מדעי,0,1,עבודות,pseudo_sentence_word_context
1034,229,he,מלה,מלה,0,1,לקרוא מקרה הגיע לשאול ליטול,pseudo_sentence_word_context
1035,229,he,קטגוריה,קטגוריה,1,2,לקרוא מקרה הגיע לשאול ליטול,pseudo_sentence_word_context
1036,229,he,יונק,יונק,2,3,לקרוא מקרה הגיע לשאול ליטול,pseudo_sentence_word_context
1037,229,he,יונקים ימיים,יונקים | ימיים,3,5,לקרוא מקרה הגיע לשאול ליטול,pseudo_sentence_word_context
1038,229,he,לשמוע,לשמוע,5,6,לקרוא מקרה הגיע לשאול ליטול,isolated_word_fallback_span_out_of_range
1039,230,he,חוף,חוף,0,1,לחשוב מושלם מקרה,pseudo_sentence_word_context
1040,230,he,מקרה,מקרה,1,2,לחשוב מושלם מקרה,pseudo_sentence_word_context
1041,230,he,בית משפט,בית | משפט,2,4,לחשוב מושלם מקרה,isolated_word_fallback_span_out_of_range
1042,231,he,ערעורים,ערעורים,0,1,חושב יודע מקרה יודע הכנה קוף משחקי מילים דברים,pseudo_sentence_word_context
1043,231,he,החליט,החליט,1,2,חושב יודע מקרה יודע הכנה קוף משחקי מילים דברים,pseudo_sentence_word_context
1044,231,he,מדינות,מדינות,2,3,חושב יודע מקרה יודע הכנה קוף משחקי מילים דברים,pseudo_sentence_word_context
