word_idx,sentence_id,language,target_text,components,span_start,span_end,pseudo_sentence,quality_flag
948,191,ar,ممتاز,ممتاز,4,5,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
949,191,ar,قضية,قضية,5,6,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
950,191,ar,التفكير,التفكير,6,7,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
951,191,ar,معرفة,معرفة,7,8,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
952,191,ar,قضية,قضية,8,9,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
953,191,ar,معرفة,معرفة,9,10,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
954,191,ar,تحضير,تحضير,10,11,مخصص قسم مصور يريد مقاضاة ويكيميديا ويكيميديا تحميل تصوير الملكية العامة,pseudo_sentence_word_context
955,192,ar,قرد,قرد,0,1,واقفاً قرد,pseudo_sentence_word_context
956,192,ar,ألعاب الكلمات,ألعاب | الكلمات,1,3,واقفاً قرد,isolated_word_fallback_span_out_of_range
957,193,ar,أشياء,أشياء,0,1,قانون,pseudo_sentence_word_context
958,194,ar,معتقد,معتقد,0,1,مطالبة إخلاء شعاع وُلِدّ بشر,pseudo_sentence_word_context
959,194,ar,لا أعرف.,لا | أعرف,1,3,مطالبة إخلاء شعاع وُلِدّ بشر,pseudo_sentence_word_context
960,194,ar,يرى,يرى,3,4,مطالبة إخلاء شعاع وُلِدّ بشر,pseudo_sentence_word_context
961,194,ar,لينكد إن,لينكد | إن,4,6,مطالبة إخلاء شعاع وُلِدّ بشر,isolated_word_fallback_span_out_of_range
962,194,ar,حساب تعريفي,حساب | تعريفي,6,8,مطالبة إخلاء شعاع وُلِدّ بشر,isolated_word_fallback_span_out_of_range
963,195,ar,تشيبينديلز,تشيبينديلز,0,1,قرد لم أكن أعتقد كبير,pseudo_sentence_word_context
964,195,ar,زيّ,زيّ,1,2,قرد لم أكن أعتقد كبير,pseudo_sentence_word_context
965,195,ar,لينكد إن,لينكد | إن,2,4,قرد لم أكن أعتقد كبير,pseudo_sentence_word_context
966,195,ar,صورة,صورة,4,5,قرد لم أكن أعتقد كبير,pseudo_sentence_word_context
967,195,ar,يختار,يختار,5,6,قرد لم أكن أعتقد كبير,isolated_word_fallback_span_out_of_range
968,196,ar,ركلة,ركلة,0,1,آلة تصوير الأيدي,pseudo_sentence_word_context
969,196,ar,الصلصة,الصلصة,1,2,آلة تصوير الأيدي,pseudo_sentence_word_context
970,196,ar,نظارات,نظارات,2,3,آلة تصوير الأيدي,pseudo_sentence_word_context
971,197,ar,قوس,قوس,0,1,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,pseudo_sentence_word_context
972,197,ar,رَابِطَة,رَابِطَة,1,2,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,pseudo_sentence_word_context
973,197,ar,سنين,سنين,2,3,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,pseudo_sentence_word_context
974,197,ar,المتدرب,المتدرب,3,4,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,pseudo_sentence_word_context
975,197,ar,سنين,سنين,4,5,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,pseudo_sentence_word_context
976,197,ar,قادر,قادر,5,6,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,pseudo_sentence_word_context
977,197,ar,تم تقديم الطلب,تم | تقديم | الطلب,6,9,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,isolated_word_fallback_span_out_of_range
978,197,ar,محكمة,محكمة,9,10,ذاهب تصوير زوج إطارات تحديث حساب تعريفي يعرف,isolated_word_fallback_span_out_of_range
979,198,ar,قضية,قضية,0,1,القرود التفكير أخذ تصوير,pseudo_sentence_word_context
980,198,ar,يقول,يقول,1,2,القرود التفكير أخذ تصوير,pseudo_sentence_word_context
981,198,ar,حقيقي,حقيقي,2,3,القرود التفكير أخذ تصوير,pseudo_sentence_word_context
982,198,ar,الملكية الفكرية,الملكية | الفكرية,3,5,القرود التفكير أخذ تصوير,isolated_word_fallback_span_out_of_range
983,199,ar,محامي,محامي,0,1,ملتزم قانون حقوق التأليف والنشر,pseudo_sentence_word_context
984,199,ar,محمي,محمي,1,2,ملتزم قانون حقوق التأليف والنشر,pseudo_sentence_word_context
985,199,ar,لعبة,لعبة,2,3,ملتزم قانون حقوق التأليف والنشر,pseudo_sentence_word_context
986,199,ar,شركة,شركة,3,4,ملتزم قانون حقوق التأليف والنشر,pseudo_sentence_word_context
987,199,ar,فاز,فاز,4,5,ملتزم قانون حقوق التأليف والنشر,pseudo_sentence_word_context
988,200,ar,مهم,مهم,0,1,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
989,200,ar,قضية,قضية,1,2,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
990,200,ar,قضية,قضية,2,3,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
991,200,ar,موز,موز,3,4,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
992,200,ar,مشكلة,مشكلة,4,5,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
993,200,ar,إجابة,إجابة,5,6,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
994,200,ar,شكوى,شكوى,6,7,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
995,200,ar,حركة,حركة,7,8,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
996,200,ar,يرفض,يرفض,8,9,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
997,200,ar,قضية,قضية,9,10,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
998,200,ar,القرود,القرود,10,11,ملتزم قانون حقوق التأليف والنشر مزود مؤلف الخالق صورة مستحق له,pseudo_sentence_word_context
999,201,ar,يقول,يقول,0,1,لا يقول مؤلف يعرف تحضير تصوير,pseudo_sentence_word_context
1000,201,ar,واقفاً,واقفاً,1,2,لا يقول مؤلف يعرف تحضير تصوير,pseudo_sentence_word_context
1001,201,ar,مقاضاة,مقاضاة,2,3,لا يقول مؤلف يعرف تحضير تصوير,pseudo_sentence_word_context
1002,201,ar,المحكمة الفيدرالية,المحكمة | الفيدرالية,3,5,لا يقول مؤلف يعرف تحضير تصوير,pseudo_sentence_word_context
1003,201,ar,مطالبة,مطالبة,5,6,لا يقول مؤلف يعرف تحضير تصوير,pseudo_sentence_word_context
1004,201,ar,قائم على,قائم | على,6,8,لا يقول مؤلف يعرف تحضير تصوير,isolated_word_fallback_span_out_of_range
1005,202,ar,سابقة,سابقة,0,1,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1006,202,ar,نظام,نظام,1,2,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1007,202,ar,قضية,قضية,2,3,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1008,202,ar,مُسَمًّى,مُسَمًّى,3,4,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1009,202,ar,مجتمع,مجتمع,4,5,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1010,202,ar,عوالم,عوالم,5,6,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1011,202,ar,الحيتان,الحيتان,6,7,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1012,202,ar,الدلافين,الدلافين,7,8,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1013,202,ar,الدلافين,الدلافين,8,9,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1014,202,ar,سو,سو,9,10,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1015,202,ar,رئيس,رئيس,10,11,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1016,202,ar,عوالم,عوالم,11,12,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1017,202,ar,الحيتان,الحيتان,12,13,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1018,202,ar,الدلافين,الدلافين,13,14,يعطي آلة تصوير يسأل تصوير تصوير تنظم تصوير تصوير ظروف له حقوق الطبع والنشر,pseudo_sentence_word_context
1019,203,ar,الدلافين,الدلافين,0,1,فرنسي السياح يجب مقاضاة,pseudo_sentence_word_context
1020,203,ar,حمولة,حمولة,1,2,فرنسي السياح يجب مقاضاة,pseudo_sentence_word_context
1021,203,ar,الجيوش,الجيوش,2,3,فرنسي السياح يجب مقاضاة,pseudo_sentence_word_context
1022,203,ar,يستخدم,يستخدم,3,4,فرنسي السياح يجب مقاضاة,pseudo_sentence_word_context
1023,204,ar,تحت الماء,تحت | الماء,0,2,منظمة,isolated_word_fallback_span_out_of_range
1024,205,ar,جارح,جارح,0,1,قضية مسموع المحكمة الفيدرالية سان فرانسيسكو,pseudo_sentence_word_context
1025,205,ar,عامل,عامل,1,2,قضية مسموع المحكمة الفيدرالية سان فرانسيسكو,pseudo_sentence_word_context
1026,205,ar,طبيعي,طبيعي,2,3,قضية مسموع المحكمة الفيدرالية سان فرانسيسكو,pseudo_sentence_word_context
1027,205,ar,السلوكيات,السلوكيات,3,4,قضية مسموع المحكمة الفيدرالية سان فرانسيسكو,pseudo_sentence_word_context
1028,205,ar,تناول الطعام,تناول | الطعام,4,6,قضية مسموع المحكمة الفيدرالية سان فرانسيسكو,pseudo_sentence_word_context
1029,205,ar,التزاوج,التزاوج,6,7,قضية مسموع المحكمة الفيدرالية سان فرانسيسكو,isolated_word_fallback_span_out_of_range
1030,206,ar,بصوت عال,بصوت | عال,0,2,تكلم المحامون إنجلترا,pseudo_sentence_word_context
1031,206,ar,موجة صوتية,موجة | صوتية,2,4,تكلم المحامون إنجلترا,isolated_word_fallback_span_out_of_range
1032,206,ar,الثدييات البحرية,الثدييات | البحرية,4,6,تكلم المحامون إنجلترا,isolated_word_fallback_span_out_of_range
1033,207,ar,علمي,علمي,0,1,قال ضروري إيجار محامي كفاح,pseudo_sentence_word_context
1034,207,ar,كلمة,كلمة,1,2,قال ضروري إيجار محامي كفاح,pseudo_sentence_word_context
1035,207,ar,فئة,فئة,2,3,قال ضروري إيجار محامي كفاح,pseudo_sentence_word_context
1036,207,ar,الثدييات,الثدييات,3,4,قال ضروري إيجار محامي كفاح,pseudo_sentence_word_context
1037,207,ar,الثدييات البحرية,الثدييات | البحرية,4,6,قال ضروري إيجار محامي كفاح,isolated_word_fallback_span_out_of_range
1038,208,ar,يسمع,يسمع,0,1,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1039,208,ar,شاطئ,شاطئ,1,2,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1040,208,ar,قضية,قضية,2,3,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1041,208,ar,محكمة,محكمة,3,4,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1042,208,ar,الاستئنافات,الاستئنافات,4,5,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1043,208,ar,مقرر,مقرر,5,6,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1044,208,ar,بلدان,بلدان,6,7,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1045,208,ar,الحيوانات,الحيوانات,7,8,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1046,208,ar,واقفاً,واقفاً,8,9,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1047,208,ar,مقاضاة,مقاضاة,9,10,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1048,208,ar,المحكمة الفيدرالية,المحكمة | الفيدرالية,10,12,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1049,208,ar,قضية,قضية,12,13,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1050,208,ar,نقطة,نقطة,13,14,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,pseudo_sentence_word_context
1051,208,ar,حماية,حماية,14,15,مُستَحسَن يتصل المحامون يحتاج فعل يحتاج يتبع فرصة فرصة ذاهب القرود طريق لا تحدي,isolated_word_fallback_span_out_of_range
1052,209,ar,تم توظيفه,تم | توظيفه,0,2,قرد يفوز,pseudo_sentence_word_context
1053,209,ar,محامي,محامي,2,3,قرد يفوز,isolated_word_fallback_span_out_of_range
1054,210,ar,يمثل,يمثل,0,1,,isolated_word_fallback_span_out_of_range
1055,211,ar,قرد,قرد,0,1,محكمة كاليفورنيا,pseudo_sentence_word_context
1056,211,ar,محكمة,محكمة,1,2,محكمة كاليفورنيا,pseudo_sentence_word_context
1057,212,ar,رجل,رجل,0,1,رأي يحدث,pseudo_sentence_word_context
1058,212,ar,اسم,اسم,1,2,رأي يحدث,pseudo_sentence_word_context
1059,213,ar,رجل,رجل,0,1,لا أعرف. يمين,pseudo_sentence_word_context
1060,213,ar,آت,آت,1,2,لا أعرف. يمين,pseudo_sentence_word_context
1061,213,ar,مكتب محاماة,مكتب | محاماة,2,4,لا أعرف. يمين,isolated_word_fallback_span_out_of_range
1062,214,ar,لوس أنجلوس,لوس | أنجلوس,0,2,قال يأخذ مخاطرة,pseudo_sentence_word_context
1063,214,ar,معروف,معروف,2,3,قال يأخذ مخاطرة,pseudo_sentence_word_context
1064,214,ar,الملكية الفكرية,الملكية | الفكرية,3,5,قال يأخذ مخاطرة,isolated_word_fallback_span_out_of_range
1065,215,ar,قانون,قانون,0,1,بالطبع,pseudo_sentence_word_context
1066,216,ar,قضية,قضية,0,1,كاليفورنيا,pseudo_sentence_word_context
1067,217,ar,الملكية الفكرية,الملكية | الفكرية,0,2,,isolated_word_fallback_span_out_of_range
1068,218,ar,مطالبة,مطالبة,0,1,يمين,pseudo_sentence_word_context
1069,219,ar,قانوني,قانوني,0,1,الأجر يمثل,pseudo_sentence_word_context
1070,219,ar,حقوق الطبع والنشر,حقوق | الطبع | والنشر,1,4,الأجر يمثل,isolated_word_fallback_span_out_of_range
1071,220,ar,الميل,الميل,0,1,يفعل يتذكر مسموع قضية,pseudo_sentence_word_context
1072,220,ar,تصوير,تصوير,1,2,يفعل يتذكر مسموع قضية,pseudo_sentence_word_context
1073,220,ar,يرى,يرى,2,3,يفعل يتذكر مسموع قضية,pseudo_sentence_word_context
1074,220,ar,قضية,قضية,3,4,يفعل يتذكر مسموع قضية,pseudo_sentence_word_context
1075,221,ar,فرصة,فرصة,0,1,يتصل,pseudo_sentence_word_context
1076,222,ar,يتحرك,يتحرك,0,1,مسموع,pseudo_sentence_word_context
1077,223,ar,قانون,قانون,0,1,يقرأ,pseudo_sentence_word_context
1078,224,ar,نظام,نظام,0,1,لا تفعل ذلك. يتذكر يقرأ,pseudo_sentence_word_context
1079,224,ar,سابقة,سابقة,1,2,لا تفعل ذلك. يتذكر يقرأ,pseudo_sentence_word_context
1080,224,ar,غير موافق,غير | موافق,2,4,لا تفعل ذلك. يتذكر يقرأ,pseudo_sentence_word_context
1081,224,ar,الحكم,الحكم,4,5,لا تفعل ذلك. يتذكر يقرأ,pseudo_sentence_word_context
1082,224,ar,قضية,قضية,5,6,لا تفعل ذلك. يتذكر يقرأ,isolated_word_fallback_span_out_of_range
1083,225,ar,المؤمنون,المؤمنون,0,1,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1084,225,ar,الحيوانات,الحيوانات,1,2,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1085,225,ar,محكمة,محكمة,2,3,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1086,225,ar,قدر,قدر,3,4,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1087,225,ar,مدني,مدني,4,5,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1088,225,ar,مادة,مادة,5,6,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1089,225,ar,خطوة,خطوة,6,7,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1090,225,ar,محامي,محامي,7,8,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1091,225,ar,يأتي,يأتي,8,9,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1092,225,ar,ولاية,ولاية,9,10,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1093,225,ar,مظهر,مظهر,10,11,متحمس مخصص تم تقديم الطلب سان فرانسيسكو المحكمة الفيدرالية سبب بيركلي,pseudo_sentence_word_context
1094,226,ar,جيد,جيد,0,1,ظننت ممتاز قضية,pseudo_sentence_word_context
1095,226,ar,ظهراً,ظهراً,1,2,ظننت ممتاز قضية,pseudo_sentence_word_context
1096,226,ar,تسجيل,تسجيل,2,3,ظننت ممتاز قضية,pseudo_sentence_word_context
1097,227,ar,السمع,السمع,0,1,الملكية الفكرية محامي,pseudo_sentence_word_context
1098,227,ar,المحكمة الفيدرالية,المحكمة | الفيدرالية,1,3,الملكية الفكرية محامي,pseudo_sentence_word_context
1099,227,ar,سان فرانسيسكو,سان | فرانسيسكو,3,5,الملكية الفكرية محامي,isolated_word_fallback_span_out_of_range
1100,228,ar,غير متوقع,غير | متوقع,0,2,وظائف,isolated_word_fallback_span_out_of_range
1101,229,ar,يحكم على,يحكم | على,0,2,يقرأ قضية وصل بسأل يأخذ,pseudo_sentence_word_context
1102,229,ar,بسأل,بسأل,2,3,يقرأ قضية وصل بسأل يأخذ,pseudo_sentence_word_context
1103,229,ar,مثال,مثال,3,4,يقرأ قضية وصل بسأل يأخذ,pseudo_sentence_word_context
1104,229,ar,حيوان,حيوان,4,5,يقرأ قضية وصل بسأل يأخذ,pseudo_sentence_word_context
1105,229,ar,جائزة,جائزة,5,6,يقرأ قضية وصل بسأل يأخذ,isolated_word_fallback_span_out_of_range
1106,230,ar,حقوق الطبع والنشر,حقوق | الطبع | والنشر,0,3,يفكر ممتاز قضية,pseudo_sentence_word_context
1107,230,ar,مغلق,مغلق,3,4,يفكر ممتاز قضية,isolated_word_fallback_span_out_of_range
1108,230,ar,تاريخ,تاريخ,4,5,يفكر ممتاز قضية,isolated_word_fallback_span_out_of_range
1109,231,ar,القانون العام,القانون | العام,0,2,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,pseudo_sentence_word_context
1110,231,ar,قانون حقوق التأليف والنشر,قانون | حقوق | التأليف | والنشر,2,6,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,pseudo_sentence_word_context
1111,231,ar,مثال,مثال,6,7,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,pseudo_sentence_word_context
1112,231,ar,حيوان,حيوان,7,8,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,pseudo_sentence_word_context
1113,231,ar,جائزة,جائزة,8,9,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,pseudo_sentence_word_context
1114,231,ar,حقوق الطبع والنشر,حقوق | الطبع | والنشر,9,12,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,isolated_word_fallback_span_out_of_range
1115,231,ar,مثال,مثال,12,13,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,isolated_word_fallback_span_out_of_range
1116,231,ar,حيوان,حيوان,13,14,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,isolated_word_fallback_span_out_of_range
1117,231,ar,جائزة,جائزة,14,15,التفكير معرفة قضية معرفة تحضير قرد ألعاب الكلمات أشياء,isolated_word_fallback_span_out_of_range
1118,232,ar,حقوق الطبع والنشر,حقوق | الطبع | والنشر,0,3,معتقد,isolated_word_fallback_span_out_of_range
1119,233,ar,يفعل,يفعل,0,1,,isolated_word_fallback_span_out_of_range
1120,234,ar,الحجة المضادة,الحجة | المضادة,0,2,لا أعرف. يرى لينكد إن حساب تعريفي,pseudo_sentence_word_context
1121,234,ar,آخر,آخر,2,3,لا أعرف. يرى لينكد إن حساب تعريفي,pseudo_sentence_word_context
1122,234,ar,الجنس البشري,الجنس | البشري,3,5,لا أعرف. يرى لينكد إن حساب تعريفي,pseudo_sentence_word_context
1123,234,ar,مرفوض,مرفوض,5,6,لا أعرف. يرى لينكد إن حساب تعريفي,pseudo_sentence_word_context
1124,234,ar,حماية,حماية,6,7,لا أعرف. يرى لينكد إن حساب تعريفي,pseudo_sentence_word_context
1125,234,ar,قانون,قانون,7,8,لا أعرف. يرى لينكد إن حساب تعريفي,isolated_word_fallback_span_out_of_range
1126,234,ar,كعب,كعب,8,9,لا أعرف. يرى لينكد إن حساب تعريفي,isolated_word_fallback_span_out_of_range
1127,235,ar,لون,لون,0,1,تشيبينديلز زيّ,pseudo_sentence_word_context
1128,235,ar,جلد,جلد,1,2,تشيبينديلز زيّ,pseudo_sentence_word_context
1129,236,ar,يرى,يرى,0,1,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1130,236,ar,تناقض,تناقض,1,2,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1131,236,ar,تفسير,تفسير,2,3,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1132,236,ar,يرى,يرى,3,4,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1133,236,ar,مشكلة,مشكلة,4,5,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1134,236,ar,أيام,أيام,5,6,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1135,236,ar,ينظر,ينظر,6,7,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1136,236,ar,الأساسيات,الأساسيات,7,8,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1137,236,ar,التمدد,التمدد,8,9,لينكد إن صورة يختار ركلة الصلصة نظارات قوس رَابِطَة,pseudo_sentence_word_context
1138,237,ar,استراحة,استراحة,0,1,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,pseudo_sentence_word_context
1139,237,ar,لحظة,لحظة,1,2,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,pseudo_sentence_word_context
1140,237,ar,إجابة,إجابة,2,3,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,pseudo_sentence_word_context
1141,237,ar,مقارنة,مقارنة,3,4,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,pseudo_sentence_word_context
1142,237,ar,القرود,القرود,4,5,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,pseudo_sentence_word_context
1143,237,ar,نقص,نقص,5,6,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,pseudo_sentence_word_context
1144,237,ar,حقوق الطبع والنشر,حقوق | الطبع | والنشر,6,9,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,isolated_word_fallback_span_out_of_range
1145,237,ar,العبودية المنقولة,العبودية | المنقولة,9,11,سنين المتدرب سنين قادر تم تقديم الطلب محكمة,isolated_word_fallback_span_out_of_range
1146,238,ar,جارح,جارح,0,1,قضية,pseudo_sentence_word_context
1147,239,ar,مرئي,مرئي,0,1,يقول حقيقي الملكية الفكرية محامي,pseudo_sentence_word_context
1148,239,ar,انبهار,انبهار,1,2,يقول حقيقي الملكية الفكرية محامي,pseudo_sentence_word_context
1149,239,ar,عنصري,عنصري,2,3,يقول حقيقي الملكية الفكرية محامي,pseudo_sentence_word_context
1150,239,ar,تاريخ,تاريخ,3,4,يقول حقيقي الملكية الفكرية محامي,pseudo_sentence_word_context
1151,239,ar,مقارنة,مقارنة,4,5,يقول حقيقي الملكية الفكرية محامي,pseudo_sentence_word_context
1152,240,ar,السود,السود,0,1,محمي لعبة شركة فاز مهم قضية,pseudo_sentence_word_context
1153,240,ar,القرود,القرود,1,2,محمي لعبة شركة فاز مهم قضية,pseudo_sentence_word_context
1154,240,ar,مرئي,مرئي,2,3,محمي لعبة شركة فاز مهم قضية,pseudo_sentence_word_context
1155,240,ar,غير مريح,غير | مريح,3,5,محمي لعبة شركة فاز مهم قضية,pseudo_sentence_word_context
1156,240,ar,الحد الأقصى,الحد | الأقصى,5,7,محمي لعبة شركة فاز مهم قضية,isolated_word_fallback_span_out_of_range
1157,240,ar,الإنكار,الإنكار,7,8,محمي لعبة شركة فاز مهم قضية,isolated_word_fallback_span_out_of_range
1158,241,ar,قرد,قرد,0,1,قضية موز مشكلة,pseudo_sentence_word_context
